ACADEMIC_YEAR,CDS_CODE,SCHOOL,African American,American Indian or Alaska Native,Asian,Filipino,Hispanic or Latino,Not Reported,Pacific Islander,Two or More Races,White
2023-24,6040950.0,El Dorado Elementary,21.0,0.0,9.0,5.0,56.0,8.0,13.0,7.0,4.0
2023-24,6040968.0,Cobb (William L.) Elementary,44.0,0.0,8.0,2.0,44.0,7.0,1.0,14.0,17.0
2023-24,6040984.0,Huerta (Dolores) Elementary,5.0,0.0,6.0,3.0,266.0,8.0,0.0,25.0,68.0
2023-24,6041008.0,Key (Francis Scott) Elementary,2.0,0.0,238.0,23.0,56.0,21.0,0.0,60.0,162.0
2023-24,6041016.0,McCoppin (Frank) Elementary,6.0,2.0,71.0,8.0,46.0,15.0,0.0,36.0,58.0
2023-24,6041040.0,Garfield Elementary,18.0,0.0,74.0,9.0,33.0,9.0,0.0,31.0,17.0
2023-24,6041065.0,Peabody (George) Elementary,3.0,0.0,67.0,11.0,27.0,21.0,1.0,39.0,101.0
2023-24,6041073.0,Glen Park Elementary,20.0,1.0,9.0,6.0,160.0,13.0,0.0,31.0,81.0
2023-24,6041115.0,Grattan Elementary,16.0,0.0,29.0,3.0,59.0,26.0,0.0,64.0,187.0
2023-24,6041123.0,Guadalupe Elementary,4.0,0.0,26.0,18.0,204.0,14.0,5.0,1.0,7.0
2023-24,6041131.0,Yick Wo Elementary,11.0,0.0,64.0,3.0,26.0,22.0,0.0,27.0,46.0
2023-24,6041149.0,Chavez (Cesar) Elementary,11.0,0.0,0.0,0.0,373.0,13.0,1.0,7.0,6.0
2023-24,6041156.0,Hillcrest Elementary,32.0,0.0,42.0,19.0,211.0,10.0,4.0,8.0,2.0
2023-24,6041206.0,Parker (Jean) Elementary,12.0,1.0,80.0,1.0,14.0,4.0,0.0,7.0,6.0
2023-24,6041230.0,Jefferson Elementary,4.0,0.0,258.0,7.0,41.0,27.0,0.0,57.0,108.0
2023-24,6041255.0,Muir (John) Elementary,46.0,0.0,4.0,0.0,140.0,8.0,1.0,10.0,17.0
2023-24,6041271.0,Ortega (Jose) Elementary,18.0,1.0,223.0,21.0,44.0,10.0,0.0,39.0,18.0
2023-24,6041289.0,Serra (Junipero) Elementary,12.0,0.0,19.0,5.0,187.0,13.0,3.0,11.0,10.0
2023-24,6041305.0,Lafayette Elementary,7.0,0.0,173.0,12.0,62.0,28.0,2.0,72.0,118.0
2023-24,6041321.0,Lakeshore Alternative Elementary,59.0,1.0,123.0,27.0,82.0,17.0,1.0,52.0,59.0
2023-24,6041339.0,Lawton Alternative,12.0,1.0,432.0,12.0,34.0,49.0,1.0,31.0,29.0
2023-24,6041347.0,Flynn (Leonard R.) Elementary,44.0,0.0,4.0,3.0,214.0,21.0,2.0,31.0,64.0
2023-24,6041362.0,Longfellow Elementary,7.0,0.0,48.0,103.0,243.0,17.0,6.0,19.0,11.0
2023-24,6041412.0,Marshall Elementary,5.0,1.0,2.0,1.0,208.0,5.0,0.0,2.0,23.0
2023-24,6041420.0,McKinley Elementary,17.0,0.0,19.0,4.0,50.0,14.0,0.0,31.0,112.0
2023-24,6041438.0,Miraloma Elementary,8.0,1.0,45.0,9.0,61.0,20.0,0.0,60.0,146.0
2023-24,6041446.0,Monroe Elementary,5.0,0.0,203.0,5.0,264.0,21.0,0.0,9.0,15.0
2023-24,6041487.0,Revere (Paul) Elementary,37.0,6.0,7.0,18.0,350.0,17.0,3.0,15.0,10.0
2023-24,6041503.0,Parks (Rosa) Elementary,67.0,0.0,51.0,11.0,90.0,20.0,4.0,68.0,33.0
2023-24,6041511.0,Redding Elementary,22.0,1.0,43.0,14.0,59.0,7.0,2.0,21.0,77.0
2023-24,6041529.0,Stevenson (Robert Louis) Elementary,1.0,0.0,309.0,12.0,26.0,25.0,1.0,28.0,36.0
2023-24,6041545.0,Sanchez Elementary,19.0,3.0,9.0,9.0,204.0,7.0,0.0,7.0,17.0
2023-24,6041560.0,Sheridan Elementary,30.0,0.0,25.0,16.0,78.0,8.0,2.0,20.0,11.0
2023-24,6041578.0,Sherman Elementary,26.0,1.0,39.0,9.0,53.0,27.0,2.0,25.0,100.0
2023-24,6041586.0,Malcolm X Academy,65.0,0.0,0.0,1.0,9.0,4.0,5.0,19.0,2.0
2023-24,6041594.0,Spring Valley Elementary,7.0,1.0,54.0,3.0,128.0,4.0,0.0,6.0,11.0
2023-24,6041602.0,King (Thomas Starr) Elementary,37.0,0.0,98.0,6.0,50.0,22.0,7.0,78.0,37.0
2023-24,6041610.0,Sunnyside Elementary,9.0,0.0,45.0,21.0,74.0,13.0,7.0,46.0,135.0
2023-24,6041644.0,Sutro Elementary,3.0,0.0,178.0,4.0,15.0,8.0,0.0,16.0,24.0
2023-24,6041685.0,Ulloa Elementary,4.0,0.0,393.0,20.0,32.0,18.0,1.0,28.0,25.0
2023-24,6041701.0,Visitacion Valley Elementary,23.0,0.0,112.0,10.0,73.0,6.0,19.0,14.0,6.0
2023-24,6041727.0,West Portal Elementary,9.0,0.0,346.0,8.0,43.0,26.0,0.0,58.0,100.0
2023-24,6059828.0,Giannini (A.P.) Middle,37.0,0.0,569.0,39.0,138.0,57.0,5.0,126.0,222.0
2023-24,6059844.0,Francisco Middle,27.0,1.0,266.0,9.0,112.0,25.0,2.0,25.0,44.0
2023-24,6059851.0,Hoover (Herbert) Middle,19.0,2.0,483.0,17.0,275.0,38.0,1.0,46.0,67.0
2023-24,6059869.0,Denman (James) Middle,36.0,1.0,114.0,87.0,393.0,37.0,8.0,51.0,63.0
2023-24,6059885.0,King Jr. (Martin Luther) Academic Middle,51.0,0.0,111.0,24.0,154.0,11.0,6.0,10.0,4.0
2023-24,6059901.0,Roosevelt Middle,26.0,1.0,318.0,11.0,70.0,33.0,2.0,67.0,129.0
2023-24,6059919.0,Visitacion Valley Middle,28.0,0.0,54.0,17.0,165.0,6.0,22.0,15.0,4.0
2023-24,6062020.0,Aptos Middle,57.0,0.0,353.0,36.0,219.0,27.0,0.0,80.0,85.0
2023-24,6062038.0,Everett Middle,26.0,2.0,7.0,5.0,358.0,16.0,0.0,18.0,35.0
2023-24,6062046.0,Buena Vista/ Horace Mann K-8,4.0,0.0,1.0,1.0,516.0,24.0,0.0,10.0,29.0
2023-24,6062053.0,Lick (James) Middle,39.0,1.0,8.0,6.0,335.0,22.0,4.0,20.0,41.0
2023-24,6062061.0,Marina Middle,37.0,0.0,383.0,18.0,113.0,30.0,0.0,25.0,48.0
2023-24,6062079.0,Presidio Middle,28.0,2.0,343.0,29.0,151.0,65.0,1.0,135.0,226.0
2023-24,6069561.0,S.F. County Special Education,16.0,0.0,39.0,6.0,69.0,19.0,1.0,28.0,73.0
2023-24,6089569.0,Lee (Edwin and Anita) Newcomer,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,6089585.0,Mission Education Center,1.0,0.0,0.0,0.0,99.0,6.0,0.0,6.0,12.0
2023-24,6089775.0,Rooftop Elementary,63.0,3.0,35.0,12.0,148.0,46.0,0.0,75.0,188.0
2023-24,6093488.0,San Francisco Community Alternative,27.0,1.0,9.0,17.0,109.0,21.0,2.0,23.0,65.0
2023-24,6093496.0,Carver (George Washington) Elementary,51.0,2.0,0.0,0.0,23.0,3.0,14.0,4.0,0.0
2023-24,6097919.0,New Traditions Elementary,14.0,1.0,16.0,3.0,39.0,21.0,1.0,33.0,126.0
2023-24,6099154.0,Moscone (George R.) Elementary,8.0,0.0,96.0,0.0,216.0,17.0,0.0,6.0,9.0
2023-24,6102479.0,Lilienthal (Claire) Elementary,47.0,0.0,194.0,13.0,78.0,50.0,0.0,114.0,174.0
2023-24,6104673.0,Drew (Charles) College Preparatory Academy,101.0,2.0,1.0,4.0,59.0,9.0,3.0,8.0,0.0
2023-24,6112601.0,Creative Arts Charter,51.0,0.0,18.0,2.0,96.0,4.0,0.0,66.0,192.0
2023-24,6113245.0,Yu (Alice Fong) Elementary,33.0,3.0,352.0,18.0,29.0,42.0,0.0,83.0,29.0
2023-24,6113252.0,Chin (John Yehall) Elementary,2.0,0.0,207.0,7.0,11.0,8.0,0.0,3.0,15.0
2023-24,6113997.0,Sunset Elementary,3.0,0.0,222.0,7.0,26.0,26.0,0.0,48.0,71.0
2023-24,6115901.0,Tenderloin Community,26.0,0.0,38.0,10.0,144.0,13.0,2.0,14.0,31.0
2024-25,0.0,District Office,1.0,0.0,12.0,0.0,21.0,5.0,0.0,17.0,21.0
2024-25,1.0,"Nonpublic, Nonsectarian Schools",15.0,0.0,18.0,4.0,32.0,7.0,2.0,10.0,31.0
2024-25,101337.0,KIPP Bayview Academy,58.0,0.0,1.0,0.0,83.0,0.0,17.0,6.0,2.0
2024-25,101352.0,KIPP San Francisco Bay Academy,68.0,0.0,8.0,3.0,166.0,0.0,0.0,9.0,13.0
2024-25,101774.0,Five Keys Charter (SF Sheriff's),19.0,1.0,2.0,1.0,154.0,2.0,2.0,5.0,15.0
2024-25,102103.0,Jordan (June) School for Equity,16.0,0.0,8.0,7.0,128.0,5.0,4.0,4.0,4.0
2024-25,107300.0,City Arts & Leadership Academy,24.0,1.0,2.0,5.0,332.0,15.0,1.0,8.0,9.0
2024-25,111427.0,Feinstein (Dianne) Elementary,6.0,0.0,119.0,11.0,53.0,19.0,0.0,44.0,104.0
2024-25,117465.0,Stockton (Commodore) Children Center,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0
2024-25,117473.0,Noriega Children Center,0.0,0.0,25.0,1.0,1.0,3.0,0.0,5.0,4.0
2024-25,117523.0,Tule Elk Park Children Center,2.0,0.0,15.0,1.0,15.0,10.0,0.0,9.0,21.0
2024-25,117531.0,McLaren (John) Children Centers,2.0,0.0,4.0,1.0,5.0,1.0,0.0,2.0,1.0
2024-25,118141.0,Five Keys Independence HS (SF Sheriff's),695.0,42.0,34.0,14.0,2127.0,70.0,30.0,132.0,303.0
2024-25,119875.0,S.F. International High,2.0,0.0,31.0,2.0,321.0,1.0,0.0,1.0,24.0
2024-25,119958.0,Academy (The)- SF @McAteer,8.0,0.0,18.0,5.0,65.0,2.0,0.0,8.0,17.0
2024-25,120386.0,Chinese Immersion School at DeAvila,3.0,0.0,311.0,4.0,22.0,17.0,0.0,36.0,14.0
2024-25,123117.0,San Francisco Public Montessori,16.0,0.0,10.0,1.0,30.0,11.0,2.0,13.0,24.0
2024-25,123265.0,Gateway Middle,46.0,0.0,22.0,1.0,87.0,0.0,2.0,26.0,63.0
2024-25,123505.0,Mission Preparatory,28.0,1.0,14.0,15.0,410.0,2.0,2.0,5.0,14.0
2024-25,127530.0,KIPP San Francisco College Preparatory,54.0,0.0,1.0,3.0,119.0,0.0,11.0,5.0,3.0
2024-25,132183.0,The New School of San Francisco,35.0,0.0,59.0,5.0,170.0,1.0,4.0,54.0,129.0
2024-25,132241.0,Brown Jr. (Willie L) Middle,74.0,0.0,11.0,11.0,114.0,18.0,12.0,38.0,85.0
2024-25,137307.0,KIPP Bayview Elementary,66.0,0.0,0.0,3.0,41.0,0.0,7.0,18.0,0.0
2024-25,3830031.0,Wells (Ida B.) High,34.0,2.0,17.0,0.0,120.0,4.0,0.0,7.0,14.0
2024-25,3830064.0,Downtown High,32.0,0.0,4.0,4.0,95.0,3.0,14.0,15.0,7.0
2024-25,3830197.0,Independence High,40.0,2.0,22.0,1.0,75.0,10.0,2.0,31.0,52.0
2024-25,3830205.0,Wallenberg (Raoul) Traditional High,60.0,0.0,168.0,16.0,135.0,13.0,2.0,48.0,80.0
2024-25,3830254.0,Burton (Phillip and Sala) Academic High,82.0,1.0,292.0,99.0,478.0,11.0,25.0,44.0,15.0
2024-25,3830288.0,Balboa High,70.0,1.0,519.0,92.0,428.0,17.0,17.0,50.0,44.0
2024-25,3830361.0,S.F. County Court Woodside Learning Ctr,5.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,0.0
2024-25,3830387.0,"Asawa (Ruth) SF Sch of the Arts, A Public School",26.0,4.0,97.0,21.0,154.0,29.0,1.0,96.0,252.0
2024-25,3830395.0,S.F. County Opportunity (Hilltop),2.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
2024-25,3830403.0,Marshall (Thurgood) High,38.0,3.0,35.0,6.0,368.0,7.0,4.0,14.0,0.0
2024-25,3830429.0,Life Learning Academy Charter,19.0,0.0,2.0,1.0,19.0,0.0,0.0,0.0,6.0
2024-25,3830437.0,Gateway High,61.0,2.0,25.0,10.0,196.0,0.0,0.0,37.0,133.0
2024-25,3830445.0,S.F. County Civic Center Secondary,22.0,3.0,1.0,1.0,24.0,2.0,2.0,6.0,4.0
2024-25,3831765.0,Galileo High,79.0,2.0,748.0,91.0,576.0,24.0,8.0,82.0,140.0
2024-25,3833241.0,Lincoln (Abraham) High,124.0,3.0,920.0,87.0,548.0,48.0,15.0,131.0,198.0
2024-25,3833407.0,Lowell High,58.0,3.0,1205.0,142.0,442.0,83.0,7.0,234.0,397.0
2024-25,3834082.0,Mission High,102.0,3.0,41.0,28.0,703.0,22.0,3.0,26.0,65.0
2024-25,3834769.0,O'Connell (John) High,33.0,1.0,5.0,18.0,360.0,6.0,3.0,18.0,16.0
2024-25,3839081.0,Washington (George) High,86.0,4.0,992.0,62.0,417.0,63.0,9.0,157.0,278.0
2024-25,6040695.0,Alamo Elementary,4.0,1.0,120.0,9.0,65.0,26.0,0.0,52.0,113.0
2024-25,6040703.0,Alvarado Elementary,6.0,0.0,13.0,0.0,260.0,27.0,2.0,69.0,161.0
2024-25,6040737.0,Argonne Elementary,13.0,1.0,135.0,8.0,53.0,34.0,2.0,38.0,107.0
2024-25,6040752.0,Carmichael (Bessie)/FEC,106.0,5.0,40.0,117.0,144.0,38.0,6.0,49.0,50.0
2024-25,6040760.0,Harte (Bret) Elementary,48.0,0.0,0.0,1.0,164.0,12.0,19.0,12.0,1.0
2024-25,6040778.0,Bryant Elementary,11.0,1.0,0.0,1.0,209.0,7.0,0.0,2.0,6.0
2024-25,6040828.0,Clarendon Alternative Elementary,22.0,0.0,158.0,13.0,58.0,29.0,0.0,120.0,133.0
2024-25,6040836.0,Cleveland Elementary,10.0,1.0,10.0,11.0,250.0,8.0,3.0,6.0,1.0
2024-25,6040851.0,Sloat (Commodore) Elementary,9.0,0.0,183.0,16.0,40.0,8.0,1.0,40.0,67.0
2024-25,6040877.0,Lau (Gordon J.) Elementary,3.0,0.0,581.0,5.0,37.0,14.0,0.0,9.0,4.0
2024-25,6040893.0,Webster (Daniel) Elementary,24.0,2.0,21.0,8.0,148.0,8.0,0.0,42.0,101.0
2024-25,6040919.0,Milk (Harvey) Civil Rights Elementary,25.0,0.0,4.0,0.0,31.0,6.0,1.0,19.0,51.0
2024-25,6040935.0,Thomas Edison Charter Academy,15.0,2.0,12.0,8.0,450.0,9.0,3.0,16.0,59.0
2024-25,6040943.0,Taylor (Edward R.) Elementary,17.0,0.0,294.0,15.0,206.0,8.0,4.0,18.0,2.0
2024-25,6040950.0,El Dorado Elementary,22.0,0.0,11.0,6.0,61.0,4.0,17.0,5.0,2.0
2024-25,6040968.0,Cobb (William L.) Elementary,45.0,0.0,7.0,6.0,42.0,6.0,0.0,17.0,11.0
2024-25,6040984.0,Huerta (Dolores) Elementary,2.0,1.0,5.0,2.0,290.0,9.0,0.0,26.0,83.0
2024-25,6041008.0,Key (Francis Scott) Elementary,2.0,0.0,208.0,20.0,58.0,21.0,0.0,67.0,176.0
2024-25,6041016.0,McCoppin (Frank) Elementary,6.0,1.0,70.0,9.0,47.0,9.0,0.0,43.0,73.0
2024-25,6041040.0,Garfield Elementary,15.0,0.0,65.0,10.0,38.0,6.0,0.0,30.0,12.0
2024-25,6041065.0,Peabody (George) Elementary,4.0,0.0,70.0,9.0,33.0,15.0,1.0,40.0,97.0
2024-25,6041073.0,Glen Park Elementary,23.0,1.0,9.0,5.0,185.0,9.0,0.0,35.0,81.0
2024-25,6041115.0,Grattan Elementary,18.0,0.0,47.0,2.0,47.0,19.0,0.0,61.0,198.0
2024-25,6041123.0,Guadalupe Elementary,5.0,1.0,27.0,14.0,207.0,7.0,2.0,3.0,7.0
2024-25,6041131.0,Yick Wo Elementary,7.0,0.0,62.0,3.0,28.0,20.0,0.0,29.0,56.0
2024-25,6041149.0,Chavez (Cesar) Elementary,10.0,0.0,0.0,1.0,368.0,8.0,1.0,4.0,5.0
2024-25,6041156.0,Hillcrest Elementary,31.0,0.0,31.0,13.0,224.0,8.0,5.0,5.0,0.0
2024-25,6041206.0,Parker (Jean) Elementary,11.0,0.0,75.0,1.0,26.0,6.0,0.0,4.0,5.0
2024-25,6041230.0,Jefferson Elementary,4.0,0.0,263.0,10.0,49.0,19.0,0.0,58.0,108.0
2024-25,6041255.0,Muir (John) Elementary,46.0,1.0,8.0,1.0,171.0,3.0,0.0,10.0,20.0
2024-25,6041271.0,Ortega (Jose) Elementary,18.0,1.0,252.0,23.0,49.0,10.0,0.0,43.0,14.0
2024-25,6041289.0,Serra (Junipero) Elementary,12.0,0.0,22.0,5.0,213.0,12.0,3.0,5.0,11.0
2024-25,6041305.0,Lafayette Elementary,6.0,0.0,162.0,12.0,64.0,27.0,3.0,74.0,123.0
2024-25,6041321.0,Lakeshore Alternative Elementary,57.0,1.0,109.0,27.0,93.0,16.0,3.0,59.0,51.0
2024-25,6041339.0,Lawton Alternative,11.0,2.0,442.0,12.0,28.0,41.0,3.0,33.0,28.0
2024-25,6041347.0,Flynn (Leonard R.) Elementary,36.0,0.0,4.0,3.0,241.0,11.0,4.0,26.0,56.0
2024-25,6041362.0,Longfellow Elementary,9.0,0.0,48.0,101.0,257.0,10.0,6.0,24.0,11.0
2024-25,6041412.0,Marshall Elementary,6.0,0.0,2.0,1.0,213.0,3.0,0.0,4.0,16.0
2024-25,6041420.0,McKinley Elementary,20.0,0.0,19.0,4.0,59.0,16.0,0.0,49.0,127.0
2024-25,6041438.0,Miraloma Elementary,8.0,1.0,46.0,8.0,64.0,16.0,0.0,71.0,130.0
2024-25,6041446.0,Monroe Elementary,5.0,0.0,210.0,3.0,280.0,12.0,0.0,7.0,16.0
2024-25,6041487.0,Revere (Paul) Elementary,34.0,5.0,7.0,20.0,349.0,9.0,3.0,19.0,7.0
2024-25,6041503.0,Parks (Rosa) Elementary,64.0,1.0,55.0,8.0,88.0,14.0,4.0,63.0,29.0
2024-25,6041511.0,Redding Elementary,28.0,0.0,37.0,12.0,66.0,10.0,2.0,15.0,70.0
2024-25,6041529.0,Stevenson (Robert Louis) Elementary,2.0,0.0,298.0,16.0,29.0,19.0,1.0,38.0,39.0
2024-25,6041545.0,Sanchez Elementary,15.0,0.0,6.0,8.0,215.0,6.0,0.0,12.0,10.0
2024-25,6041560.0,Sheridan Elementary,34.0,0.0,24.0,19.0,88.0,4.0,1.0,13.0,13.0
2024-25,6041578.0,Sherman Elementary,24.0,1.0,40.0,8.0,51.0,16.0,0.0,31.0,120.0
2024-25,6041586.0,Malcolm X Academy,60.0,0.0,0.0,0.0,10.0,3.0,10.0,14.0,0.0
2024-25,6041594.0,Spring Valley Elementary,10.0,3.0,48.0,4.0,142.0,6.0,0.0,7.0,14.0
2024-25,6041602.0,King (Thomas Starr) Elementary,35.0,4.0,104.0,7.0,50.0,15.0,5.0,79.0,34.0
2024-25,6041610.0,Sunnyside Elementary,13.0,0.0,49.0,22.0,85.0,16.0,7.0,41.0,133.0
2024-25,6041644.0,Sutro Elementary,5.0,0.0,183.0,3.0,9.0,7.0,0.0,21.0,26.0
2024-25,6041685.0,Ulloa Elementary,4.0,0.0,402.0,19.0,23.0,17.0,1.0,26.0,28.0
2024-25,6041701.0,Visitacion Valley Elementary,20.0,0.0,98.0,11.0,74.0,3.0,17.0,13.0,3.0
2024-25,6041727.0,West Portal Elementary,8.0,0.0,333.0,8.0,49.0,24.0,0.0,65.0,101.0
2024-25,6059828.0,Giannini (A.P.) Middle,33.0,0.0,565.0,36.0,141.0,41.0,5.0,152.0,210.0
2024-25,6059844.0,Francisco Middle,37.0,2.0,243.0,7.0,123.0,14.0,1.0,21.0,48.0
2024-25,6059851.0,Hoover (Herbert) Middle,21.0,0.0,504.0,18.0,286.0,17.0,0.0,45.0,72.0
2024-25,6059869.0,Denman (James) Middle,39.0,1.0,115.0,92.0,430.0,14.0,6.0,49.0,61.0
2024-25,6059885.0,King Jr. (Martin Luther) Academic Middle,52.0,0.0,97.0,23.0,159.0,11.0,5.0,15.0,5.0
2024-25,6059901.0,Roosevelt Middle,34.0,0.0,319.0,13.0,69.0,29.0,3.0,64.0,126.0
2024-25,6059919.0,Visitacion Valley Middle,21.0,0.0,43.0,17.0,204.0,8.0,22.0,14.0,4.0
2024-25,6062020.0,Aptos Middle,58.0,1.0,377.0,29.0,223.0,22.0,0.0,91.0,110.0
2024-25,6062038.0,Everett Middle,23.0,2.0,10.0,1.0,302.0,10.0,1.0,20.0,32.0
2024-25,6062046.0,Buena Vista/ Horace Mann K-8,4.0,0.0,1.0,0.0,533.0,19.0,1.0,6.0,22.0
2024-25,6062053.0,Lick (James) Middle,32.0,1.0,7.0,5.0,353.0,14.0,2.0,19.0,46.0
2024-25,6062061.0,Marina Middle,38.0,0.0,371.0,22.0,114.0,10.0,3.0,33.0,55.0
2024-25,6062079.0,Presidio Middle,32.0,4.0,355.0,26.0,167.0,46.0,3.0,142.0,217.0
2024-25,6069561.0,S.F. County Special Education,14.0,0.0,29.0,2.0,29.0,7.0,0.0,10.0,29.0
2024-25,6089569.0,Lee (Edwin and Anita) Newcomer,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,6089585.0,Mission Education Center,0.0,0.0,3.0,0.0,78.0,6.0,0.0,5.0,13.0
2024-25,6089775.0,Rooftop Elementary,64.0,3.0,37.0,13.0,143.0,44.0,0.0,92.0,179.0
2024-25,6093488.0,San Francisco Community Alternative,26.0,1.0,11.0,18.0,104.0,12.0,0.0,18.0,40.0
2024-25,6093496.0,Carver (George Washington) Elementary,50.0,1.0,0.0,0.0,21.0,2.0,13.0,6.0,0.0
2024-25,6097919.0,New Traditions Elementary,15.0,1.0,21.0,2.0,37.0,17.0,0.0,38.0,128.0
2024-25,6099154.0,Moscone (George R.) Elementary,8.0,0.0,77.0,0.0,222.0,12.0,0.0,10.0,5.0
2024-25,6102479.0,Lilienthal (Claire) Elementary,50.0,0.0,184.0,15.0,86.0,38.0,2.0,121.0,177.0
2024-25,6104673.0,Drew (Charles) College Preparatory Academy,110.0,1.0,0.0,4.0,63.0,8.0,3.0,11.0,0.0
2024-25,6112601.0,Creative Arts Charter,53.0,0.0,15.0,4.0,120.0,2.0,1.0,67.0,178.0
2024-25,6113245.0,Yu (Alice Fong) Elementary,31.0,1.0,354.0,17.0,29.0,42.0,0.0,90.0,30.0
2024-25,6113252.0,Chin (John Yehall) Elementary,2.0,0.0,183.0,5.0,13.0,9.0,0.0,10.0,11.0
2024-25,6113997.0,Sunset Elementary,3.0,1.0,226.0,9.0,27.0,23.0,0.0,35.0,78.0
2024-25,6115901.0,Tenderloin Community,26.0,1.0,41.0,7.0,144.0,6.0,4.0,13.0,40.0
