facility_id,report_path,report_date,capacity,total_enrolled,method,snippet
384004235,data/ccld-reports/384004235/report-3.html,2025-08-11,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004245,data/ccld-reports/384004245/report-0.html,2022-02-23,31,31,table,TOTAL ENROLLED CHILDREN: 31
384004245,data/ccld-reports/384004245/report-1.html,2023-02-08,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004245,data/ccld-reports/384004245/report-2.html,2023-11-13,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004245,data/ccld-reports/384004245/report-3.html,2024-05-08,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004262,data/ccld-reports/384004262/report-0.html,2020-11-24,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004262,data/ccld-reports/384004262/report-1.html,2021-11-16,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004262,data/ccld-reports/384004262/report-2.html,2022-11-03,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004262,data/ccld-reports/384004262/report-3.html,2024-04-18,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004267,data/ccld-reports/384004267/report-0.html,2025-01-31,32,,table,32
384004267,data/ccld-reports/384004267/report-1.html,2021-06-28,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004267,data/ccld-reports/384004267/report-2.html,2023-07-21,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004267,data/ccld-reports/384004267/report-3.html,2024-07-09,22,22,table,TOTAL ENROLLED CHILDREN: 22
384004267,data/ccld-reports/384004267/report-4.html,2025-04-29,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004267,data/ccld-reports/384004267/report-5.html,2025-06-04,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004272,data/ccld-reports/384004272/report-0.html,2021-06-22,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004272,data/ccld-reports/384004272/report-1.html,2022-05-05,29,29,table,TOTAL ENROLLED CHILDREN: 29
384004272,data/ccld-reports/384004272/report-2.html,2023-10-23,29,29,table,TOTAL ENROLLED CHILDREN: 29
384004272,data/ccld-reports/384004272/report-3.html,2024-10-09,29,29,table,TOTAL ENROLLED CHILDREN: 29
384004272,data/ccld-reports/384004272/report-4.html,2025-10-28,29,29,table,TOTAL ENROLLED CHILDREN: 29
384004285,data/ccld-reports/384004285/report-0.html,2023-11-15,24,,table,24
384004285,data/ccld-reports/384004285/report-1.html,2021-11-17,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004285,data/ccld-reports/384004285/report-2.html,2023-10-03,23,23,table,TOTAL ENROLLED CHILDREN: 23
384004285,data/ccld-reports/384004285/report-3.html,2024-10-23,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004285,data/ccld-reports/384004285/report-4.html,2024-12-03,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004285,data/ccld-reports/384004285/report-5.html,2025-08-15,22,22,table,TOTAL ENROLLED CHILDREN: 22
384004290,data/ccld-reports/384004290/report-0.html,2025-09-26,64,,table,64
384004290,data/ccld-reports/384004290/report-1.html,2020-12-09,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004290,data/ccld-reports/384004290/report-2.html,2021-08-18,22,,licensed,"licensed for 22 preschool-age children and requesting an increase to the capacity of 44 preschool-age children.  Presently, there are no children at the facility, the first day of the school year will"
384004290,data/ccld-reports/384004290/report-3.html,2021-11-05,44,44,table,TOTAL ENROLLED CHILDREN: 44
384004290,data/ccld-reports/384004290/report-4.html,2023-01-19,44,44,table,TOTAL ENROLLED CHILDREN: 44
384004290,data/ccld-reports/384004290/report-5.html,2023-07-06,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004290,data/ccld-reports/384004290/report-6.html,2024-09-09,64,64,table,TOTAL ENROLLED CHILDREN: 64
384004290,data/ccld-reports/384004290/report-7.html,2025-11-04,29,29,table,TOTAL ENROLLED CHILDREN: 29
384004296,data/ccld-reports/384004296/report-0.html,2021-02-10,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004296,data/ccld-reports/384004296/report-1.html,2022-03-30,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004296,data/ccld-reports/384004296/report-2.html,2022-04-14,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004296,data/ccld-reports/384004296/report-3.html,2023-03-27,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004296,data/ccld-reports/384004296/report-4.html,2024-06-11,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004296,data/ccld-reports/384004296/report-5.html,2024-07-02,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004296,data/ccld-reports/384004296/report-6.html,2025-04-14,15,15,table,TOTAL ENROLLED CHILDREN: 15
384004297,data/ccld-reports/384004297/report-0.html,2025-09-11,39,,table,39
384004297,data/ccld-reports/384004297/report-1.html,2021-05-21,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004297,data/ccld-reports/384004297/report-2.html,2021-09-03,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004297,data/ccld-reports/384004297/report-3.html,2022-07-05,39,39,table,TOTAL ENROLLED CHILDREN: 39
384004297,data/ccld-reports/384004297/report-4.html,2022-10-04,39,39,table,TOTAL ENROLLED CHILDREN: 39
384004297,data/ccld-reports/384004297/report-5.html,2024-03-07,33,33,table,TOTAL ENROLLED CHILDREN: 33
384004297,data/ccld-reports/384004297/report-6.html,2025-01-31,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004297,data/ccld-reports/384004297/report-7.html,2025-06-09,39,39,table,TOTAL ENROLLED CHILDREN: 39
384004299,data/ccld-reports/384004299/report-0.html,2021-10-01,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004299,data/ccld-reports/384004299/report-1.html,2022-09-13,10,10,table,TOTAL ENROLLED CHILDREN: 10
384004299,data/ccld-reports/384004299/report-2.html,2023-10-17,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004299,data/ccld-reports/384004299/report-3.html,2024-10-22,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004299,data/ccld-reports/384004299/report-4.html,2025-03-21,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004299,data/ccld-reports/384004299/report-5.html,2025-09-05,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004300,data/ccld-reports/384004300/report-0.html,2024-07-12,72,,table,72
384004300,data/ccld-reports/384004300/report-1.html,2020-10-06,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004300,data/ccld-reports/384004300/report-2.html,2021-02-25,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004300,data/ccld-reports/384004300/report-3.html,2022-05-02,72,72,table,TOTAL ENROLLED CHILDREN: 72
384004300,data/ccld-reports/384004300/report-4.html,2023-03-23,44,44,table,TOTAL ENROLLED CHILDREN: 44
384004300,data/ccld-reports/384004300/report-5.html,2024-05-03,54,54,table,TOTAL ENROLLED CHILDREN: 54
384004300,data/ccld-reports/384004300/report-6.html,2025-03-19,62,62,table,TOTAL ENROLLED CHILDREN: 62
384004334,data/ccld-reports/384004334/report-0.html,2021-01-08,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004334,data/ccld-reports/384004334/report-1.html,2023-01-09,42,42,table,TOTAL ENROLLED CHILDREN: 42
384004334,data/ccld-reports/384004334/report-2.html,2024-03-21,42,42,table,TOTAL ENROLLED CHILDREN: 42
384004334,data/ccld-reports/384004334/report-3.html,2025-06-27,42,42,table,TOTAL ENROLLED CHILDREN: 42
384004339,data/ccld-reports/384004339/report-0.html,2021-12-03,96,,table,96
384004339,data/ccld-reports/384004339/report-1.html,2021-01-25,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004339,data/ccld-reports/384004339/report-2.html,2021-12-15,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004339,data/ccld-reports/384004339/report-3.html,2023-02-13,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004339,data/ccld-reports/384004339/report-4.html,2024-08-28,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004340,data/ccld-reports/384004340/report-0.html,2021-05-11,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004340,data/ccld-reports/384004340/report-1.html,2023-03-16,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004340,data/ccld-reports/384004340/report-2.html,2024-04-25,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004340,data/ccld-reports/384004340/report-3.html,2025-03-06,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004387,data/ccld-reports/384004387/report-0.html,2024-09-25,58,,table,58
384004387,data/ccld-reports/384004387/report-1.html,2025-09-17,58,,table,58
384004387,data/ccld-reports/384004387/report-2.html,2021-05-18,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004387,data/ccld-reports/384004387/report-3.html,2021-10-28,55,55,table,TOTAL ENROLLED CHILDREN: 55
384004387,data/ccld-reports/384004387/report-4.html,2021-12-07,58,58,table,TOTAL ENROLLED CHILDREN: 58
384004387,data/ccld-reports/384004387/report-5.html,2023-04-26,58,,licensed,"licensed for 58 children. Under HSC1597.16. ""A licensed child day care center, as defined in Section 1596.76, that is located in a building that was constructed before January 1, 2010, shall have its "
384004387,data/ccld-reports/384004387/report-6.html,2023-06-06,58,,licensed,"licensed for 58 children. Under HSC1597.16. ""A licensed child day care center, as defined in Section 1596.76, that is located in a building that was constructed before January 1, 2010, shall have its "
384004387,data/ccld-reports/384004387/report-7.html,2024-05-07,58,58,table,TOTAL ENROLLED CHILDREN: 58
384004387,data/ccld-reports/384004387/report-8.html,2025-05-28,58,58,table,TOTAL ENROLLED CHILDREN: 58
384004393,data/ccld-reports/384004393/report-0.html,2021-05-21,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004393,data/ccld-reports/384004393/report-1.html,2022-05-18,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004393,data/ccld-reports/384004393/report-2.html,2023-06-26,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004393,data/ccld-reports/384004393/report-3.html,2024-08-15,19,19,table,TOTAL ENROLLED CHILDREN: 19
384004393,data/ccld-reports/384004393/report-4.html,2025-10-07,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004402,data/ccld-reports/384004402/report-0.html,2022-08-26,20,,table,20
384004402,data/ccld-reports/384004402/report-1.html,2022-04-19,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004402,data/ccld-reports/384004402/report-2.html,2023-02-16,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004402,data/ccld-reports/384004402/report-3.html,2024-05-17,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004402,data/ccld-reports/384004402/report-4.html,2024-05-30,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004402,data/ccld-reports/384004402/report-5.html,2024-07-09,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004402,data/ccld-reports/384004402/report-6.html,2025-05-28,20,20,table,TOTAL ENROLLED CHILDREN: 20
384004405,data/ccld-reports/384004405/report-0.html,2021-11-19,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004405,data/ccld-reports/384004405/report-1.html,2022-10-25,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004405,data/ccld-reports/384004405/report-2.html,2023-12-15,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004405,data/ccld-reports/384004405/report-3.html,2024-07-24,96,96,table,TOTAL ENROLLED CHILDREN: 96
384004405,data/ccld-reports/384004405/report-4.html,2024-09-30,60,60,table,TOTAL ENROLLED CHILDREN: 60
384004405,data/ccld-reports/384004405/report-5.html,2025-05-09,65,65,table,TOTAL ENROLLED CHILDREN: 65
384004405,data/ccld-reports/384004405/report-6.html,2025-09-12,52,52,table,TOTAL ENROLLED CHILDREN: 52
384004423,data/ccld-reports/384004423/report-0.html,2021-06-22,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004423,data/ccld-reports/384004423/report-1.html,2022-07-15,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004423,data/ccld-reports/384004423/report-2.html,2023-08-30,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004423,data/ccld-reports/384004423/report-3.html,2024-07-30,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004423,data/ccld-reports/384004423/report-4.html,2025-07-01,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004440,data/ccld-reports/384004440/report-0.html,2023-09-15,46,,table,46
384004440,data/ccld-reports/384004440/report-1.html,2021-11-23,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004440,data/ccld-reports/384004440/report-2.html,2023-01-10,46,46,table,TOTAL ENROLLED CHILDREN: 46
384004440,data/ccld-reports/384004440/report-3.html,2023-08-23,46,46,table,TOTAL ENROLLED CHILDREN: 46
384004440,data/ccld-reports/384004440/report-4.html,2023-08-23,46,46,table,TOTAL ENROLLED CHILDREN: 46
384004440,data/ccld-reports/384004440/report-5.html,2024-04-23,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004440,data/ccld-reports/384004440/report-6.html,2024-12-11,46,46,table,TOTAL ENROLLED CHILDREN: 46
384004440,data/ccld-reports/384004440/report-7.html,2025-04-02,43,43,table,TOTAL ENROLLED CHILDREN: 43
384004449,data/ccld-reports/384004449/report-0.html,2025-08-12,36,,table,36
384004449,data/ccld-reports/384004449/report-1.html,2021-08-23,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004449,data/ccld-reports/384004449/report-2.html,2022-06-30,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004449,data/ccld-reports/384004449/report-3.html,2023-10-03,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004449,data/ccld-reports/384004449/report-4.html,2024-08-27,36,36,table,TOTAL ENROLLED CHILDREN: 36
384004449,data/ccld-reports/384004449/report-5.html,2025-08-12,26,26,table,TOTAL ENROLLED CHILDREN: 26
384004459,data/ccld-reports/384004459/report-0.html,2021-09-02,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004459,data/ccld-reports/384004459/report-1.html,2022-09-21,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004459,data/ccld-reports/384004459/report-2.html,2023-09-13,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004459,data/ccld-reports/384004459/report-3.html,2024-11-12,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004459,data/ccld-reports/384004459/report-4.html,2024-11-20,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004459,data/ccld-reports/384004459/report-5.html,2025-08-12,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004460,data/ccld-reports/384004460/report-0.html,2023-10-10,38,,table,38
384004460,data/ccld-reports/384004460/report-1.html,2021-12-09,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004460,data/ccld-reports/384004460/report-2.html,2022-12-05,38,38,table,TOTAL ENROLLED CHILDREN: 38
384004460,data/ccld-reports/384004460/report-3.html,2023-12-12,38,38,table,TOTAL ENROLLED CHILDREN: 38
384004460,data/ccld-reports/384004460/report-4.html,2025-02-04,38,38,table,TOTAL ENROLLED CHILDREN: 38
384004471,data/ccld-reports/384004471/report-0.html,2021-08-27,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004471,data/ccld-reports/384004471/report-1.html,2022-09-30,42,42,table,TOTAL ENROLLED CHILDREN: 42
384004471,data/ccld-reports/384004471/report-2.html,2023-09-21,6,6,table,TOTAL ENROLLED CHILDREN: 6
384004471,data/ccld-reports/384004471/report-3.html,2024-09-12,41,41,table,TOTAL ENROLLED CHILDREN: 41
384004471,data/ccld-reports/384004471/report-4.html,2025-06-20,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004471,data/ccld-reports/384004471/report-5.html,2025-06-20,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004477,data/ccld-reports/384004477/report-0.html,2024-04-16,40,,table,40
384004477,data/ccld-reports/384004477/report-1.html,2021-10-14,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004477,data/ccld-reports/384004477/report-2.html,2021-11-19,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004477,data/ccld-reports/384004477/report-3.html,2022-12-14,28,28,table,TOTAL ENROLLED CHILDREN: 28
384004477,data/ccld-reports/384004477/report-4.html,2023-04-10,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004477,data/ccld-reports/384004477/report-5.html,2024-04-16,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004477,data/ccld-reports/384004477/report-6.html,2025-03-05,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004477,data/ccld-reports/384004477/report-7.html,2025-05-01,50,50,table,TOTAL ENROLLED CHILDREN: 50
384004486,data/ccld-reports/384004486/report-0.html,2022-07-26,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004486,data/ccld-reports/384004486/report-1.html,2023-09-06,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004486,data/ccld-reports/384004486/report-2.html,2024-03-08,4,4,table,TOTAL ENROLLED CHILDREN: 4
384004486,data/ccld-reports/384004486/report-3.html,2024-07-29,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004486,data/ccld-reports/384004486/report-4.html,2024-09-06,12,12,table,TOTAL ENROLLED CHILDREN: 12
384004486,data/ccld-reports/384004486/report-5.html,2024-10-09,3,3,table,TOTAL ENROLLED CHILDREN: 3
384004486,data/ccld-reports/384004486/report-6.html,2025-05-13,5,5,table,TOTAL ENROLLED CHILDREN: 5
384004486,data/ccld-reports/384004486/report-7.html,2025-06-11,5,5,table,TOTAL ENROLLED CHILDREN: 5
384004491,data/ccld-reports/384004491/report-0.html,2024-10-17,66,,table,66
384004491,data/ccld-reports/384004491/report-1.html,2021-10-31,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004491,data/ccld-reports/384004491/report-2.html,2022-10-17,66,66,table,TOTAL ENROLLED CHILDREN: 66
384004491,data/ccld-reports/384004491/report-3.html,2023-10-03,66,66,table,TOTAL ENROLLED CHILDREN: 66
384004491,data/ccld-reports/384004491/report-4.html,2024-09-24,66,66,table,TOTAL ENROLLED CHILDREN: 66
384004491,data/ccld-reports/384004491/report-5.html,2025-10-02,66,66,table,TOTAL ENROLLED CHILDREN: 66
384004495,data/ccld-reports/384004495/report-0.html,2022-12-13,53,,table,53
384004495,data/ccld-reports/384004495/report-1.html,2023-05-23,53,,table,53
384004495,data/ccld-reports/384004495/report-10.html,2024-04-09,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004495,data/ccld-reports/384004495/report-11.html,2024-10-21,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004495,data/ccld-reports/384004495/report-12.html,2025-03-27,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004495,data/ccld-reports/384004495/report-13.html,2025-08-26,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004495,data/ccld-reports/384004495/report-2.html,2023-07-17,53,,table,53
384004495,data/ccld-reports/384004495/report-3.html,2023-12-15,53,,table,53
384004495,data/ccld-reports/384004495/report-4.html,2024-06-13,53,,table,53
384004495,data/ccld-reports/384004495/report-5.html,2024-06-26,53,,table,53
384004495,data/ccld-reports/384004495/report-6.html,2024-12-04,53,,table,53
384004495,data/ccld-reports/384004495/report-7.html,2022-08-17,48,48,table,TOTAL ENROLLED CHILDREN: 48
384004495,data/ccld-reports/384004495/report-8.html,2023-10-31,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004495,data/ccld-reports/384004495/report-9.html,2024-03-26,53,53,table,TOTAL ENROLLED CHILDREN: 53
384004498,data/ccld-reports/384004498/report-0.html,2021-10-28,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004498,data/ccld-reports/384004498/report-1.html,2022-10-13,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004498,data/ccld-reports/384004498/report-2.html,2023-11-21,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004498,data/ccld-reports/384004498/report-3.html,2024-09-23,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004498,data/ccld-reports/384004498/report-4.html,2025-08-04,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004505,data/ccld-reports/384004505/report-0.html,2025-07-23,18,,table,18
384004505,data/ccld-reports/384004505/report-1.html,2022-01-25,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004505,data/ccld-reports/384004505/report-2.html,2023-02-27,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004505,data/ccld-reports/384004505/report-3.html,2024-05-13,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004505,data/ccld-reports/384004505/report-4.html,2025-06-27,18,18,table,TOTAL ENROLLED CHILDREN: 18
384004534,data/ccld-reports/384004534/report-0.html,2022-02-16,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004534,data/ccld-reports/384004534/report-1.html,2023-01-26,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004534,data/ccld-reports/384004534/report-2.html,2024-05-23,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004534,data/ccld-reports/384004534/report-3.html,2025-03-26,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004541,data/ccld-reports/384004541/report-0.html,2022-06-06,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004541,data/ccld-reports/384004541/report-1.html,2024-04-18,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004574,data/ccld-reports/384004574/report-0.html,2025-04-28,24,,table,24
384004574,data/ccld-reports/384004574/report-1.html,2022-05-25,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004574,data/ccld-reports/384004574/report-2.html,2022-07-20,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004574,data/ccld-reports/384004574/report-3.html,2023-07-19,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004574,data/ccld-reports/384004574/report-4.html,2024-11-12,17,17,table,TOTAL ENROLLED CHILDREN: 17
384004574,data/ccld-reports/384004574/report-5.html,2025-09-11,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004581,data/ccld-reports/384004581/report-0.html,2022-08-24,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004581,data/ccld-reports/384004581/report-1.html,2022-10-27,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004581,data/ccld-reports/384004581/report-2.html,2023-10-03,33,33,table,TOTAL ENROLLED CHILDREN: 33
384004581,data/ccld-reports/384004581/report-3.html,2024-09-17,39,39,table,TOTAL ENROLLED CHILDREN: 39
384004581,data/ccld-reports/384004581/report-4.html,2025-07-16,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004581,data/ccld-reports/384004581/report-5.html,2025-09-03,40,40,table,TOTAL ENROLLED CHILDREN: 40
384004582,data/ccld-reports/384004582/report-0.html,2022-09-27,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004582,data/ccld-reports/384004582/report-1.html,2024-01-10,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004582,data/ccld-reports/384004582/report-2.html,2024-02-15,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004582,data/ccld-reports/384004582/report-3.html,2024-03-06,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004582,data/ccld-reports/384004582/report-4.html,2024-11-21,24,24,table,TOTAL ENROLLED CHILDREN: 24
384004587,data/ccld-reports/384004587/report-0.html,2023-12-07,120,,table,120
384004587,data/ccld-reports/384004587/report-1.html,2024-08-07,120,,table,120
384004587,data/ccld-reports/384004587/report-10.html,2023-10-13,120,120,table,TOTAL ENROLLED CHILDREN: 120
384004587,data/ccld-reports/384004587/report-11.html,2024-06-20,76,76,table,TOTAL ENROLLED CHILDREN: 76
384004587,data/ccld-reports/384004587/report-12.html,2024-11-20,47,47,table,TOTAL ENROLLED CHILDREN: 47
384004587,data/ccld-reports/384004587/report-13.html,2025-05-13,49,49,table,TOTAL ENROLLED CHILDREN: 49
384004587,data/ccld-reports/384004587/report-2.html,2024-10-25,120,,table,120
384004587,data/ccld-reports/384004587/report-3.html,2024-10-25,120,,table,120
384004587,data/ccld-reports/384004587/report-4.html,2024-12-02,120,,table,120
384004587,data/ccld-reports/384004587/report-5.html,2024-12-02,120,,table,120
384004587,data/ccld-reports/384004587/report-6.html,2025-10-21,120,,table,120
384004587,data/ccld-reports/384004587/report-7.html,2022-07-19,206,206,table,TOTAL ENROLLED CHILDREN: 206
384004587,data/ccld-reports/384004587/report-8.html,2023-06-21,120,120,table,TOTAL ENROLLED CHILDREN: 120
384004587,data/ccld-reports/384004587/report-9.html,2023-09-26,120,120,table,TOTAL ENROLLED CHILDREN: 120
384004598,data/ccld-reports/384004598/report-0.html,2023-02-08,48,48,table,TOTAL ENROLLED CHILDREN: 48
384004598,data/ccld-reports/384004598/report-1.html,2024-04-11,48,48,table,TOTAL ENROLLED CHILDREN: 48
384004598,data/ccld-reports/384004598/report-2.html,2024-04-23,48,48,table,TOTAL ENROLLED CHILDREN: 48
384004598,data/ccld-reports/384004598/report-3.html,2025-06-23,48,48,table,TOTAL ENROLLED CHILDREN: 48
384004601,data/ccld-reports/384004601/report-0.html,2022-08-10,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-1.html,2023-04-27,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-2.html,2023-10-20,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-3.html,2024-01-09,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-4.html,2024-02-28,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-5.html,2024-05-08,66,66,table,TOTAL ENROLLED CHILDREN: 66
384004601,data/ccld-reports/384004601/report-6.html,2024-05-31,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-7.html,2024-10-09,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-8.html,2025-08-21,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004601,data/ccld-reports/384004601/report-9.html,2025-11-06,144,144,table,TOTAL ENROLLED CHILDREN: 144
384004603,data/ccld-reports/384004603/report-0.html,2023-01-18,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004603,data/ccld-reports/384004603/report-1.html,2023-03-07,0,0,table,TOTAL ENROLLED CHILDREN: 0
384004603,data/ccld-reports/384004603/report-2.html,2023-10-10,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004603,data/ccld-reports/384004603/report-3.html,2023-11-02,32,32,table,TOTAL ENROLLED CHILDREN: 32
384004603,data/ccld-reports/384004603/report-4.html,2024-02-13,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004603,data/ccld-reports/384004603/report-5.html,2024-09-10,42,42,table,TOTAL ENROLLED CHILDREN: 42
384004603,data/ccld-reports/384004603/report-6.html,2025-02-07,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004603,data/ccld-reports/384004603/report-7.html,2025-03-05,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004605,data/ccld-reports/384004605/report-0.html,2022-10-28,45,45,table,TOTAL ENROLLED CHILDREN: 45
384004605,data/ccld-reports/384004605/report-1.html,2024-01-30,49,49,table,TOTAL ENROLLED CHILDREN: 49
384004605,data/ccld-reports/384004605/report-2.html,2025-02-04,49,49,table,TOTAL ENROLLED CHILDREN: 49
384004605,data/ccld-reports/384004605/report-3.html,2025-04-10,33,33,table,TOTAL ENROLLED CHILDREN: 33
384004609,data/ccld-reports/384004609/report-0.html,2022-10-25,30,30,table,TOTAL ENROLLED CHILDREN: 30
384004609,data/ccld-reports/384004609/report-1.html,2024-01-17,22,22,table,TOTAL ENROLLED CHILDREN: 22
384004609,data/ccld-reports/384004609/report-2.html,2024-02-27,7,7,table,TOTAL ENROLLED CHILDREN: 7
384004609,data/ccld-reports/384004609/report-3.html,2025-01-09,22,22,table,TOTAL ENROLLED CHILDREN: 22
384004609,data/ccld-reports/384004609/report-4.html,2025-02-06,22,22,table,TOTAL ENROLLED CHILDREN: 22
